Correct Response,Height (deg),Reaction Time (ms),Target
1,0.35,441.72639300070875,0
1,1.0,375.1516299997369,1
1,4.0,472.71301499934486,2
1,1.41,340.442323999769,0
1,0.71,584.9637800000258,1
1,1.41,438.16926799975624,0
1,5.29,550.7619560001607,0
1,0.25,533.6473019995814,0
1,0.71,426.24176899956217,2
1,4.0,404.5982989999451,0
1,7.0,571.5475449995487,1
1,1.0,514.3891089999946,0
1,0.5,423.18636999955777,1
0,0.35,405.00348799999335,0
1,0.35,525.1872669994831,2
1,0.71,385.7398789994753,0
1,7.0,500.30700999998805,0
1,0.71,437.4716640002865,0
1,0.71,484.8879079998645,1
1,2.0,352.2557309996322,0
1,2.83,458.6627200004208,2
1,1.41,471.9169580001384,2
1,2.83,390.78621099982263,0
1,2.83,325.1162979994027,0
1,2.83,400.21304400018414,2
1,1.0,408.6676870000068,0
1,0.25,768.0295409998783,4
1,2.0,677.2976320006186,4
1,0.5,499.5104840007392,5
1,4.0,370.9333929999324,3
1,5.29,509.1012970004434,5
1,4.0,492.17141699939964,5
1,1.41,498.356973000073,5
1,2.0,493.528503999942,4
1,2.0,360.4450150003962,5
1,0.25,670.8048329999932,5
0,0.5,520.537973999881,4
1,0.5,789.4222530001847,4
1,5.29,822.7357160001978,4
1,2.83,596.2513849998053,3
1,0.25,559.6082389991628,5
1,7.0,567.6102320001795,5
1,1.0,629.2125729995226,5
0,0.35,804.1045660000512,3
1,0.35,697.2859979994886,5
1,4.0,615.6165999999124,3
1,1.0,489.1743289998252,4
1,0.25,435.5934929997878,5
1,7.0,378.77123300025266,3
1,2.0,442.09129300073107,5
1,0.5,847.0105620006783,3
0,0.35,695.4330079996274,4
1,0.35,543.2773000000728,3
1,5.29,549.8183930001964,4
